day,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5
2012-10-30,12.635559568321305,5.062555166433161,4.615,14.286558597005689,11.602293381023724,8.825
2012-10-31,12.775870938808689,5.0604973723292455,4.635,14.273430561073848,11.567393258177288,9.196
2012-11-01,12.665081225000012,5.04572095761822,5.0360000000000005,14.197023746928243,11.641699125593016,9.019
2012-11-02,13.005899820306876,5.011768242673667,4.24,14.609772327413538,11.951359552309622,7.724
2012-11-03,13.40557129666065,5.290231757209578,4.268,14.981627257305108,12.42426966104869,9.064
2012-11-04,14.853749094404336,5.782030354349093,4.233,16.586378937842014,13.933635459675408,8.714
2012-11-05,13.475079422743676,5.219116169643899,4.601,15.039806919308187,12.310249691760308,7.728
2012-11-06,13.66126263339352,5.237621132691182,5.68,15.215719669695401,12.620920100124852,8.699
2012-11-07,13.550703971028891,5.2119270283128944,4.67,14.668683528859052,12.179581773657933,8.43
2012-11-08,13.013977437364622,5.061260361879744,4.604,14.34144243933917,11.962963795255927,8.363
2012-11-09,12.837698556046943,5.075880326970228,4.623,14.415432110583355,11.957514353807737,7.486
2012-11-10,13.490251806768958,5.30822183420899,4.468,14.96000825885388,12.620362048439462,8.557
2012-11-11,14.166659746931407,5.508147110157621,4.489,15.839486316933424,13.292897622846429,8.622
2012-11-12,13.478766246028897,5.242785171628727,4.934,14.948137841507481,12.68826966179776,8.918
2012-11-13,12.465937724458472,4.900667251021598,4.763,14.137470313887441,11.962162299001243,8.235
2012-11-14,12.576487356317697,5.037373029188552,4.584,13.937842020185858,11.88962921011236,8.665
2012-11-15,12.876898010649832,5.011368943666076,4.601,14.421817755291666,12.103404491260928,8.769
2012-11-16,13.275543322382678,5.0891331000583735,4.752,14.882269486886964,12.606234708988756,8.477
2012-11-17,13.458788811101087,5.269322242323415,4.814,15.11292668988128,12.888362044818965,8.545
2012-11-18,14.40128880902527,5.441805020023355,4.49,15.767154879194626,13.706333330337053,9.621
2012-11-19,13.53337003285199,5.193646818330421,4.696,14.96954878668045,12.732098625593,8.734
2012-11-20,13.281847472472919,5.170924109748982,4.665,14.846380483892608,12.641358301872653,7.314
2012-11-21,13.366002706859238,5.242092235318152,4.816,14.889273102994313,12.486067416729073,8.004
2012-11-22,12.939237365342954,5.0440934036777625,4.906,14.474682500051632,12.230866420724091,8.257
2012-11-23,12.942231950270758,4.968848803327487,4.627,14.45837119349509,12.522541822471927,7.627
2012-11-24,14.210473830595683,5.463770578517223,4.8580000000000005,15.817517811099645,13.87831585692882,8.219
2012-11-25,14.226057766516256,5.512586690542913,4.949,16.062012390087723,13.815813983270894,10.627
2012-11-26,13.556644404873644,5.202453589725621,5.178,15.16251058471865,12.883515601997505,8.902
2012-11-27,13.770257222653436,5.2805265614711105,4.731,15.395557043211149,13.055478152933821,8.437
2012-11-28,14.321730142509017,5.350848803794512,4.668,15.705781103975209,13.36722346891384,8.185
2012-11-29,14.439355596119132,5.331417396263862,4.775,15.836468251626238,13.595639200998743,7.64
2012-11-30,14.802666066155213,5.363644483887927,4.745,16.21540784439854,13.742277155555549,8.553
2012-12-01,15.520758117328532,5.764204903327503,4.995,17.345974188797104,14.828855181273399,10.148
2012-12-02,16.45225000252709,5.973860478400475,5.056,18.05941714186889,15.421207241947574,8.811
2012-12-03,14.63448916931409,5.499373614594281,4.771,16.382706763551884,13.877706618227199,8.168
2012-12-04,14.65359295315886,5.4362183307063505,4.672,16.200847703923603,13.5632496886392,9.521
2012-12-05,15.240259026985568,5.543406887799184,4.915,16.931495093959704,14.001709111860148,8.869
2012-12-06,15.535731050812274,5.688096321599521,4.946,17.150692827155414,14.61327091048689,7.419
2012-12-07,15.30711011010828,5.48792002416814,4.811,17.03468094842541,14.41121972709113,7.456
2012-12-08,15.273802346119123,5.6039486279626365,4.689,16.80320392214766,14.500292133583013,9.084
2012-12-09,15.881337545848385,5.876461179451246,4.907,17.743479092049583,15.157918851935072,10.509
2012-12-10,14.906728334476542,5.503600115820196,4.738,16.638232316675275,13.805986263920088,8.204
2012-12-11,14.812276172292425,5.0508639800934105,4.707,15.644208050232342,12.117672913358295,9.073
2012-12-12,15.760826717148012,5.727036194804447,5.034,17.65690242725866,14.75330087503118,8.785
2012-12-13,15.720683219223844,5.681426152948046,4.945,17.79910221817239,14.987835206616717,8.058
2012-12-14,15.314259926263537,5.595991243666094,4.665,17.51989623500262,14.740595500249686,8.475
2012-12-15,14.63586913222024,5.370120256100413,4.725,16.57805420872487,14.112875157428215,7.987999999999999
2012-12-16,14.892916966335756,5.553205487448925,4.659,16.939079503562176,14.610474407740323,9.33
2012-12-17,14.135719314079434,5.141677758902513,4.918,15.819240576561668,13.579519352184777,8.342
2012-12-18,14.191546028249109,5.17296088744892,4.753,15.865556014145575,13.391333331835213,8.747
2012-12-19,14.707851980054143,5.284738469410383,4.744,16.481204955085172,14.004227215730332,9.312
2012-12-20,14.369007219584827,5.283602451780488,4.572,16.28534176680434,13.859182269413212,8.804
2012-12-21,14.380922378790604,5.030781085755985,4.855,15.930843056220967,13.602342075905101,8.989
2012-12-22,14.48539981696749,5.27824693596031,4.866,16.302075890862145,14.35627840199751,10.586
2012-12-23,13.89404964151628,5.074302393228241,4.84,15.715582859525044,14.064377024594245,8.581
2012-12-24,14.072733752707586,4.878322825335662,4.839,15.938049559783188,14.504866415855197,8.638
2012-12-25,14.31533844521661,4.94414827840048,4.7860000000000005,16.75040681584923,15.228661673907618,9.655
2012-12-26,13.381972023194923,4.732453005720963,4.837,15.4716659765617,14.27539076354556,8.926
2012-12-27,13.717656138267131,4.939328662988909,4.834,15.694962312287046,13.981583019350833,9.413
2012-12-28,13.741771665162421,5.0279206061879735,4.7940000000000005,15.480487351884353,13.788460675156044,8.021
2012-12-29,13.600379962545135,5.131313485055446,4.718,15.315382032627777,13.524569285642942,8.409
2012-12-30,13.76099006750901,5.207684179276122,4.745,15.548002580536913,14.1094407,8.37
2012-12-31,13.848255416516254,5.218063046760065,5.001,15.639120803045952,13.747077402871414,7.814
2013-01-01,13.75467689738269,5.141388791418562,4.788,15.599197726484267,13.719014985143572,8.898
2013-01-02,14.143805054963899,5.2054109745475765,4.747,15.857847702891055,13.630483144694145,8.185
2013-01-03,13.560609203158826,4.955161121074147,4.68,14.959822921992783,12.895887639950063,7.698
2013-01-04,13.30779512500002,5.026415062113254,5.051,15.083515228807427,12.931803994756555,6.549
2013-01-05,13.611414259747313,5.226329829538818,4.602,15.43177542545174,13.251907615106115,9.541
2013-01-06,14.56631137202167,5.487450087682427,4.718,16.316559110480135,14.108077402746567,9.155
2013-01-07,13.682705776353805,5.093977232924699,4.7620000000000005,15.498030458750637,12.917288391136099,8.336
2013-01-08,13.089551441787004,4.944999415936958,5.0,14.983915335931847,12.438951308489385,7.629
2013-01-09,13.248178700270767,5.021831874138936,4.707,15.091163138977835,12.466304619725337,8.333
2013-01-10,14.231208482852002,5.2041138356684105,4.646,16.074557561848216,13.348968789637945,7.795
2013-01-11,14.3340749111011,5.13888091015762,4.928,16.03681208213735,13.674215978277134,7.373
2013-01-12,15.40154332274368,5.5982761235259675,4.781000000000001,17.21159679747033,14.877735331086145,8.451
2013-01-13,15.988399815342966,5.7862930532983,5.0440000000000005,18.18654259246259,15.475815229088653,9.617
2013-01-14,15.542407939079432,5.584183888324581,5.116,17.621671656066074,14.552588014856422,8.333
2013-01-15,15.350520760649797,5.441919439813197,5.394,17.280775943366034,14.293077401373267,9.382
2013-01-16,15.73669133104692,5.563755398890826,4.949,17.511658747857496,14.327837704369538,8.586
2013-01-17,15.796663360830319,5.611552832340906,5.386,17.720424364894182,14.488921343945066,8.569
2013-01-18,16.55992238185923,5.947779918680676,5.196,18.62082240650487,15.824325845068655,8.299
2013-01-19,17.235064981768954,6.379176300175119,5.178,19.61191378105314,16.06793008938828,8.319
2013-01-20,17.475344766877257,6.532940454932863,5.016,20.07627258507998,16.475820229962554,6.995
2013-01-21,16.39562093610108,5.956472854173964,4.991,18.578507484305632,15.122607990137334,7.915
2013-01-22,16.02483844765342,5.708144191943953,5.357,18.032101702219933,14.88578901585519,7.715
2013-01-23,15.786807760649797,5.770022768009351,4.8,17.72608208451215,14.569325836704117,7.019
2013-01-24,15.707970218682314,5.690957385230596,5.016,17.84171089179144,14.62581523770287,9.203
2013-01-25,15.876603787906154,5.64334559176883,5.31,17.844591117965958,14.869383267790246,7.772
2013-01-26,15.088337545216588,5.515289550846469,4.485,16.985503355498196,14.388996250436955,8.081
2013-01-27,15.037461186913374,5.581897256567433,5.013,17.17721579788335,14.398770283520586,7.529
2013-01-28,14.506940433483756,5.2700887319322804,4.896,16.383924109137837,13.72889013420722,8.297
2013-01-29,13.487060468592073,5.013911266258023,4.995,15.37867217315435,13.09509113820227,6.424
2013-01-30,12.921073101353787,4.826953298540579,4.809,14.677408876923067,12.280353308863893,6.265
2013-01-31,13.02726083402527,4.823883829480451,4.788,14.992408361435212,12.689194754182292,6.4030000000000005
2013-02-01,13.440415160379073,4.941839462638637,4.891,15.209198246566851,13.346036207365787,7.152
2013-02-02,14.33437995875452,5.297796847927611,4.72,16.335612804904493,13.974147321598009,6.332
2013-02-03,15.488812270126344,5.599709281903108,4.888,17.65196747547754,15.029362051810246,8.223
2013-02-04,13.419875451444044,5.003790426269697,5.195,15.459185340733073,12.927831463920091,6.694
2013-02-05,13.940137185649826,5.13774314022184,4.904,15.94157563138873,13.406657933208512,7.245
2013-02-06,14.120433211371848,5.210779333800359,4.804,16.318147648941657,13.741509362921358,7.457
2013-02-07,14.178350178068602,5.153410391652077,4.971,16.353834280175512,13.59033957328338,7.668
2013-02-08,14.112060468050556,5.057472855399889,4.917,16.096085180123897,13.632247189263408,7.6
2013-02-09,14.930343865072176,5.431908931757153,4.7620000000000005,16.936594733918437,14.77525218227216,8.853
2013-02-10,15.746476536732832,5.834493287098654,4.764,17.85016572008256,15.639690391136071,9.027
2013-02-11,15.278171482761714,5.522011675890236,5.047,17.286790915074857,14.640755300998737,9.547
2013-02-12,15.193925992148015,5.411163456450678,5.2,17.167591122147645,14.477086147315855,8.048
2013-02-13,14.952146204241897,5.366868067250439,4.969,16.831216831491997,14.107770285268419,9.486
2013-02-14,14.136213902346572,5.1102948046117955,4.883,15.792276713990717,13.26283769862672,7.753
2013-02-15,13.363451268231048,4.96815002971395,4.917,15.238387713371218,13.057167294257157,8.288
2013-02-16,13.422305056678702,5.129300641739633,5.241,15.015340730717591,13.222151063795268,8.414
2013-02-17,13.67810198601082,5.2879200237011,4.9350000000000005,15.82106401533299,13.73537453008739,8.368
